seller_id;seller_city;seller_state;total_itens;total_pedidos;atraso_pct;nota_media
d50d79cb34e38265a8649c383dcffd48;sao paulo;SP;70;70;0.04285714285714286;4.246376811594203
dee656f0f566ed1aa85bd137c943f08f;cruzeiro;SP;94;92;0.0425531914893617;4.382978723404255
dbb9b48c841a0e39e21f98e1a6b2ec3e;sao paulo;SP;118;108;0.0423728813559322;4.203389830508475
a3a38f4affed601eb87a97788c949667;joinville;SC;260;251;0.04230769230769231;4.403100775193798
79ebd9a61bac3eaf882805ed4ecfa12a;cascavel;PR;142;133;0.04225352112676056;4.02112676056338
2528513dd95219a6013d4d05176e391a;osasco;SP;166;160;0.04216867469879518;3.96319018404908
7299e27ed73d2ad986de7f7c77d919fa;araguari;MG;358;335;0.04189944134078212;4.430167597765363
066a6914e1ebf3ea95a216c73a986b91;foz do iguacu;PR;72;66;0.041666666666666664;3.9722222222222223
81a1104df0f08b59c68aa5b03cfe398e;sao jose dos pinhais;PR;72;72;0.041666666666666664;4.314285714285714
7b07b3c7487f0ea825fc6df75abd658b;sao paulo;SP;96;91;0.041666666666666664;4.395833333333333
0509040ea3fe50071181bbc359eb7738;belo horizonte;MG;96;87;0.041666666666666664;4.494736842105263
6edacfd9f9074789dad6d62ba7950b9c;guarulhos;SP;217;205;0.041474654377880185;4.387096774193548
db4350fd57ae30082dec7acbaacc17f9;sao paulo;SP;145;136;0.041379310344827586;4.145833333333333
1c129092bf23f28a5930387c980c0dfc;sao paulo;SP;219;200;0.0410958904109589;4.18348623853211
813348c996469b40f2e028d5429d3495;jundiai;SP;195;172;0.041025641025641026;4.005208333333333
87142160b41353c4e5fca2360caf6f92;porto alegre;RS;342;305;0.04093567251461988;4.366568914956011
0c7533c71df861ec58ad7ff999ed0e8d;valinhos;SP;74;61;0.04054054054054054;4.04054054054054
e333046ce6517bd8bb510291d44f0130;ipaussu;SP;74;68;0.04054054054054054;4.391891891891892
dbd66278cbfe1aa1000f90a217ca4695;sao paulo;SP;99;85;0.04040404040404041;4.454545454545454
9d4db00d65d7760644ac0c14edb5fd86;sorocaba;SP;99;97;0.04040404040404041;4.540816326530612
688756f717c462a206ad854c5027a64a;guarulhos;SP;100;81;0.04;3.783505154639175
25cf099de44674fde97473224f9d59ab;cotia;SP;50;50;0.04;4.326530612244898
1da3aeb70d7989d1e6d9b0e887f97c23;sao paulo;SP;326;261;0.03987730061349693;4.073846153846154
7008613ea464bad5cb9b83456e1e6a8f;canoinhas;SC;152;123;0.039473684210526314;4.291390728476821
c33847515fa6305ce6feb1e818569f13;brusque;SC;128;114;0.0390625;3.71875
080102cd0a76b09e0dcf55fcacc60e05;belo horizonte;MG;128;122;0.0390625;4.53125
94144541854e298c2d976cb893b81343;viamao;RS;77;68;0.03896103896103896;4.2894736842105265
f7720c4fa8e3aba4546301ab80ea1f1b;curitiba;PR;78;59;0.038461538461538464;4.230769230769231
4d6d651bd7684af3fffabd5f08d12e5a;jau;SP;391;363;0.03836317135549872;4.205128205128205
aafe36600ce604f205b86b5084d3d767;sao jose;SC;131;129;0.03816793893129771;4.3816793893129775
7202e2ba20579a9bd1acb29e61fe71f6;franca;SP;53;51;0.03773584905660377;3.9423076923076925
9f505651f4a6abe901a56cdc21508025;sao paulo;SP;427;393;0.03747072599531616;4.307328605200945
669ae81880e08f269a64487cfb287169;rio do sul;SC;187;161;0.0374331550802139;4.118279569892473
9de4643a8dbde634fe55621059d92273;joinville;SC;81;72;0.037037037037037035;4.530864197530864
640e21a7d01df7614a3b4923e990d40c;ibitinga;SP;136;115;0.03676470588235294;4.286764705882353
282f23a9769b2690c5dda22e316f9941;belo horizonte;MG;109;98;0.03669724770642202;4.330275229357798
710e3548e02bc1d2831dfc4f1b5b14d4;rolandia;PR;137;131;0.0364963503649635;3.463235294117647
0db783cfcd3b73998abc6e10e59a102f;santos;SP;137;132;0.0364963503649635;4.213235294117647
2dee2ce60de9709b1a24083217181a1f;sinop;MT;55;54;0.03636363636363636;4.363636363636363
eeb6de78f79159600292e314a77cbd18;lages;SC;83;82;0.03614457831325301;4.421686746987952
d91fb3b7d041e83b64a00a3edfb37e4f;praia grande;SP;554;524;0.036101083032490974;4.143636363636364
701938c450705b8ae65fc923b70f35c7;s jose do rio preto;SP;111;74;0.036036036036036036;3.7545454545454544
a7f13822ceb966b076af67121f87b063;itaquaquecetuba;SP;84;73;0.03571428571428571;3.4939759036144578
750303a20e9c56b2a6bc45cdce0b897d;goiania;GO;56;53;0.03571428571428571;4.339285714285714
ebd2d60905fb58271facef5596b620d3;lencois paulista;SP;85;82;0.03529411764705882;4.235294117647059
00fc707aaaad2d31347cf883cd2dfe10;maringa;PR;142;103;0.035211267605633804;3.7375886524822697
e8b3a3a38279a82f0e5d006d5e5b7d2c;jussara;PR;86;80;0.03488372093023256;3.941860465116279
537eb890efff034a88679788b647c564;rio de janeiro;RJ;172;158;0.03488372093023256;4.180232558139535
1a3df491d1c4f1589fc2b934ada68bf2;joinville;SC;173;160;0.03468208092485549;4.236994219653179
3bdff180c7e1f6551a643b99c265a120;sao paulo;SP;58;56;0.034482758620689655;4.175438596491228
c864036feaab8c1659f65ea4faebe1da;campo largo;PR;58;58;0.034482758620689655;4.568965517241379
376a891762bbdecbc02b4b6adec3fdda;goiania;GO;58;57;0.034482758620689655;4.672413793103448
30a2f535bb48308f991d0b9ad4a8c4bb;santa barbara d'oeste;SP;88;71;0.03409090909090909;4.261363636363637
062ce95fa2ad4dfaedfc79260130565f;lajeado;RS;59;54;0.03389830508474576;4.016949152542373
1c68394e931a64f90ea236c5ea590300;sarandi;PR;178;142;0.033707865168539325;3.943820224719101
6b243f80ed07b10f0e8aa0f21a205f3c;curitiba;PR;89;79;0.033707865168539325;4.022471910112359
4e7c18b98d84e05cbae3ff0ff03846c2;jaboticabal;SP;90;81;0.03333333333333333;4.179775280898877
c6bda72e4dbf5c5866b13cb1810c6d03;sao paulo;SP;60;59;0.03333333333333333;4.383333333333334
3078096983cf766a32a06257648502d1;scao jose do rio pardo;SP;61;56;0.03278688524590164;4.295081967213115
0b90b6df587eb83608a64ea8b390cf07;maringa;PR;214;163;0.03271028037383177;4.028169014084507
7178f9f4dd81dcef02f62acdf8151e01;videira;SC;217;202;0.03225806451612903;4.046296296296297
05ff92fedb5be47920fea08e501238b9;santo angelo;RS;62;57;0.03225806451612903;4.241935483870968
2ff97219cb8622eaf3cd89b7d9c09824;salto;SP;94;87;0.031914893617021274;4.553191489361702
36a968b544695394e4e9d7572688598f;santos;SP;157;148;0.03184713375796178;3.732484076433121
de722cd6dad950a92b7d4f82673f8833;recife;PE;377;337;0.03183023872679045;4.167553191489362
9b013e03b2ab786505a1d3b5c0756754;vicente de carvalho;SP;220;170;0.031818181818181815;4.0607476635514015
febab0275244b9a49a623f0bd613ca2f;pedreira;SP;126;106;0.031746031746031744;4.317460317460317
95e03ca3d4146e4011985981aeb959b9;rio de janeiro;RJ;192;172;0.03125;4.005263157894737
ff063b022a9a0aab91bad2c9088760b7;santo andre;SP;96;94;0.03125;4.28421052631579
cce6ab8d1682639fe45ab70234f1665f;curitiba;SP;64;61;0.03125;4.53125
95f83f51203c626648c875dd41874c7f;borda da mata;MG;65;50;0.03076923076923077;3.2153846153846155
1838dd9b8977065acf51d95e0053ea7a;belo horizonte;MG;65;62;0.03076923076923077;4.338461538461538
80e6699fe29150b372a0c8a1ebf7dcc8;pinhais;PR;98;96;0.030612244897959183;4.350515463917525
562fc2f2c2863ab7e79a9e4388a58a14;campinas;SP;265;255;0.03018867924528302;4.247148288973384
53243585a1d6dc2643021fd1853d8905;lauro de freitas;BA;400;348;0.03;4.128140703517588
b76dba6c951ab00dc4edf0a1aa88037e;sao paulo;SP;167;157;0.029940119760479042;4.1878787878787875
966cb4760537b1404caedd472cc610a5;diadema;SP;68;67;0.029411764705882353;4.117647058823529
aced59e9b31ef866a94f9e7f29d8d418;sao paulo;SP;69;61;0.028985507246376812;4.434782608695652
1e8b33f18b4f7598d87f5cbee2282cc2;sao paulo;SP;139;122;0.02877697841726619;4.306569343065694
76d64c4aca3a7baf218bf93ef7fa768d;curitiba;PR;70;64;0.02857142857142857;4.128571428571429
fcb5ace8bcc92f75707dc0f01a27d269;guarulhos;SP;71;59;0.028169014084507043;3.914285714285714
b92e3c8f9738272ff7c59e111e108d7c;uba;MG;71;62;0.028169014084507043;4.070422535211268
7722b1df1b0e383e000397b2c11e3e19;sao bernardo do campo;SP;144;133;0.027777777777777776;4.223776223776224
d94a40fd42351c259927028d163af842;baependi;MG;109;100;0.027522935779816515;4.132075471698113
116ccb1a1604bc88e4d234a8c23f33de;sao bernardo do campo;SP;73;61;0.0273972602739726;4.602739726027397
aaed1309374718fdd995ee4c58c9dfcd;timbo;SC;111;104;0.02702702702702703;4.045045045045045
98dac6635aee4995d501a3972e047414;sao paulo;SP;190;89;0.02631578947368421;3.8882978723404253
25e6ffe976bd75618accfe16cefcbd0d;sao paulo;SP;115;106;0.02608695652173913;4.417391304347826
9e6229250fedbe05838fef417b74e7fb;mirandopolis;SP;77;73;0.025974025974025976;3.896103896103896
5f1dc28029d2c244352a68107ec2b542;sao paulo;SP;78;62;0.02564102564102564;4.428571428571429
2a84855fd20af891be03bc5924d2b453;belo horizonte;MG;159;155;0.025157232704402517;4.360759493670886
709e16e2b25c7474d980076c6bfc4806;birigui;SP;80;60;0.025;4.525
37be5a7c751166fbc5f8ccba4119e043;sao paulo;SP;282;269;0.024822695035460994;4.311827956989247
516e7738bd8f735ac19a010ee5450d8d;rio de janeiro;RJ;82;74;0.024390243902439025;4.609756097560975
dbc22125167c298ef99da25668e1011f;borda da mata;MG;418;394;0.023923444976076555;4.273381294964029
b4ffb71f0cb1b1c3d63fad021ecf93e1;sao paulo;SP;171;143;0.023391812865497075;4.04093567251462
0432ead42b6c8a0bdf68154add917fdf;maua;SP;87;82;0.022988505747126436;4.551724137931035
bd23da7354813347129d751591d1a6e2;sao paulo;SP;88;86;0.022727272727272728;4.137931034482759
d98eec89afa3380e14463da2aabaea72;porto alegre;RS;184;168;0.021739130434782608;4.2896174863387975
85d9eb9ddc5d00ca9336a2219c97bb13;belo horizonte;MG;515;499;0.021359223300970873;4.21484375
8bb48dc19fccaa8613b6229bf7f452a2;assis;SP;96;82;0.020833333333333332;4.34375
229c3efbfb0ea2058de4ccdfbc3d784a;belo horizonte;MG;145;118;0.020689655172413793;3.6433566433566433
9674754b5a0cb32b638cec001178f799;sao paulo;SP;98;84;0.02040816326530612;4.081632653061225
ac3508719a1d8f5b7614b798f70af136;canoas;RS;101;101;0.019801980198019802;4.64
cab85505710c7cb9b720bceb52b01cee;sao paulo;SP;206;201;0.019417475728155338;4.336585365853659
5cf13accae3222c70a9cac40818ae839;patos de minas;MG;155;148;0.01935483870967742;4.461038961038961
86ccac0b835037332a596a33b6949ee1;blumenau;SC;210;178;0.01904761904761905;4.033492822966507
8a432f4e5b471f8da497d7dc517666e2;presidente prudente;SP;106;95;0.018867924528301886;4.201923076923077
6c177e38df6d3f34182b1f1d427231bf;curitiba;PR;54;53;0.018518518518518517;4.148148148148148
a5cba26a62b8b4d0145b68b841e62e7f;campo mourao;PR;54;53;0.018518518518518517;4.574074074074074
8c16d1f32a54d92897cc437244442e1b;blumenau;SC;118;108;0.01694915254237288;4.327586206896552
1b8356dabde1d35e17cef975c3f82730;sao paulo;SP;60;55;0.016666666666666666;4.133333333333334
289cdb325fb7e7f891c38608bf9e0962;belo horizonte;SP;125;109;0.016;4.592
33a6f4b1e7cdc205511e76ba1b6e0186;guarulhos;SP;126;105;0.015873015873015872;4.357142857142857
6c7d50c24b3ccd2fd83b44d8bb34e073;presidente prudente;SP;126;112;0.015873015873015872;4.44
609e1a9a6c2539919b8205cf7c4e6ff0;brusque;SC;130;87;0.015384615384615385;3.598360655737705
cb8bcce248bb1fb274ba762d8b971456;santa rita do sapucai;MG;67;66;0.014925373134328358;4.343283582089552
751bdc4d83a466c7206cd42e8f426b03;ribeirao pires;SP;70;51;0.014285714285714285;3.6323529411764706
582d4f8675b945722eda7c0cb61ba4c7;bertioga;SP;71;59;0.014084507042253521;4.112676056338028
91f848e9f4be368f4318775aac733370;sao paulo;SP;71;60;0.014084507042253521;4.3768115942028984
e26901d5ab434ce92fd9b5c256820a4e;maua;SP;215;197;0.013953488372093023;4.144186046511628
520b493b57809f446cb0a233bb3e25c7;santos;SP;74;63;0.013513513513513514;4.378378378378378
ce27a3cc3c8cc1ea79d11e561e9bebb6;sao paulo;SP;151;122;0.013245033112582781;4.118110236220472
d921b68bf747894be13a97ae52b0f386;formiga;MG;77;77;0.012987012987012988;4.558441558441558
9d5a9018aee56acb367ba9c3f05d1d6a;aparecida de goiania;GO;78;66;0.01282051282051282;4.435897435897436
6cd68b3ed6d59aaa9fece558ad360c0a;belo horizonte;MG;157;149;0.012738853503184714;4.445859872611465
c3cfdc648177fdbbbb35635a37472c53;curitiba;PR;314;278;0.012738853503184714;4.447284345047923
259f7b5e6e482c230e5bfaa670b6bb8f;poa;SP;163;136;0.012269938650306749;4.265432098765432
744dac408745240a2c2528fb1b6028f3;colombo;PR;83;78;0.012048192771084338;4.554216867469879
080199a181c46c657dc5aa235411be3b;osasco;SP;83;79;0.012048192771084338;4.609756097560975
dfa0c4c6229ab200a4a1336b4d7128ff;florianopolis;SC;86;77;0.011627906976744186;4.011627906976744
0df3984f9dfb3d49ac6366acbd3bbb85;betim;MG;88;86;0.011363636363636364;4.340909090909091
48162d548f5b1b11b9d29d1e01f75a61;piracicaba;SP;89;66;0.011235955056179775;3.8202247191011236
725c32fa80c2faacc4fc88450d27314e;sao paulo;SP;93;89;0.010752688172043012;4.538461538461538
d12c926d74ceff0a90a21184466ce161;sao paulo;SP;99;76;0.010101010101010102;4.111111111111111
5c243662ce92d84573bfaff24c3e3700;sao paulo;SP;101;98;0.009900990099009901;4.13
530ec6109d11eaaf87999465c6afee01;cascavel;PR;101;94;0.009900990099009901;4.316831683168317
822166ed1e47908f7cfb49946d03c726;tres rios;RJ;110;69;0.00909090909090909;3.9444444444444446
612170e34b97004b3ba37eae81836b4c;novo hamburgo;RS;110;107;0.00909090909090909;4.427272727272728
17ca9b9e9b9ef8fdb529001b49ebb50f;betim;MG;129;115;0.007751937984496124;4.038759689922481
12b9676b00f60f3b700e83af21824c0e;montenegro;RS;134;133;0.007462686567164179;4.526315789473684
ca3bd7cd9f149df75950150d010fe4a2;sao paulo;SP;135;68;0.007407407407407408;3.785185185185185
0ea22c1cfbdc755f86b9b54b39c16043;sete lagoas;MG;273;234;0.007326007326007326;4.353159851301116
0bae85eb84b9fb3bd773911e89288d54;itajai;SP;145;136;0.006896551724137931;4.227586206896552
06e5eefc71ec47ae763c5c6f8db7064f;porto alegre;RS;93;90;0.0;3.956043956043956
fa1a9dec3a9940c072684a46728bf1fc;icara;SC;60;55;0.0;3.983050847457627
cc63f0dd2acba93ffed4fe9f8e0321fa;sao jose do rio preto;SP;63;55;0.0;4.0476190476190474
f3b80352b986ab4d1057a4b724be19d0;brasilia;DF;91;86;0.0;4.164835164835165
b1a81260566c1bac3114a6d124413f27;carazinho;RS;54;51;0.0;4.222222222222222
9616352088dcf83a7c06637f4ebf1c80;umuarama;PR;98;91;0.0;4.275510204081633
fc906263ca5083d09dce42fe02247800;belo horizonte;MG;118;112;0.0;4.38135593220339
2b3e4a2a3ea8e01938cabda2a3e5cc79;sao paulo;SP;54;52;0.0;4.388888888888889
b372ee768ed69e46ca8cdbd267aa7a38;sao jose do rio preto;SP;70;63;0.0;4.4
3504c0cb71d7fa48d967e0e4c94d59d9;maua;SP;53;53;0.0;4.415094339622642
57e632711dec9ec14ca7546769483e7e;navegantes;SC;66;62;0.0;4.424242424242424
d57e18d5f73c7ccb7f7339b61166898d;sao paulo;SP;63;61;0.0;4.444444444444445
8ae520247981aa06bc94abddf5f46d34;navegantes;SC;65;65;0.0;4.446153846153846
e882b2a25a10b9c057cc49695f222c19;teresopolis;RJ;60;57;0.0;4.6
d566c37fa119d5e66c4e9052e83ee4ea;sao paulo;SP;73;65;0.0;4.71830985915493
